sum_error,avg_error,probe_selection,probe_set_number,distance_function,threshold,alpha,104.16.123.96,192.112.36.4,192.203.230.10,192.33.4.12,192.36.148.17,192.5.5.241,192.58.128.30,193.0.14.129,198.41.0.4,198.97.190.53,199.7.83.42,199.7.91.13,199.9.14.201,202.12.27.33
6.91455171192097,0.49389655085149775,area,100,verloc_aprox,20,0.5,0.4545454545454546,0.0,0.31034482758620685,0.8333333333333334,0.4782608695652174,0.4,0.4285714285714286,0.44999999999999996,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.33333333333333337,0.3571428571428572
6.914739681845781,0.4939099772746986,area,100,verloc_aprox,-1,0.6,0.5,0.0,0.31034482758620685,0.7894736842105264,0.4782608695652174,0.4,0.38095238095238093,0.4545454545454546,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.375,0.3571428571428572
6.916932664301921,0.4940666188787086,area,100,verloc_aprox,30,0.7,0.5,0.0,0.31034482758620685,0.7777777777777778,0.4782608695652174,0.4,0.38095238095238093,0.4545454545454546,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.3888888888888889,0.3571428571428572
6.92401185961641,0.49457227568688644,area,100,verloc_aprox,20,0.7,0.5,0.0,0.31034482758620685,0.8235294117647058,0.4782608695652174,0.4,0.4,0.4285714285714286,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.3571428571428572,0.3571428571428572
6.92862857073467,0.49490204076676214,area,100,verloc_aprox,-1,0.7,0.5,0.0,0.31034482758620685,0.7894736842105264,0.4782608695652174,0.4,0.38095238095238093,0.4545454545454546,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.3888888888888889,0.3571428571428572
6.931236208011056,0.4950883005722183,mesh,1.5,constant_1.52,5,0.1,0.5,0.0,0.5172413793103448,0.6666666666666667,0.5,0.5357142857142857,0.2666666666666667,0.3076923076923077,0.5,1.0,0.6666666666666667,0.47058823529411764,0.5,0.5
6.938549205655304,0.49561065754680744,area,100,verloc_aprox,30,0.5,0.4545454545454546,0.0,0.31034482758620685,0.7894736842105264,0.4782608695652174,0.4,0.4285714285714286,0.47619047619047616,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.375,0.3571428571428572
6.944705449349412,0.4960503892392437,mesh,2,constant_1.52,10,0.1,0.7272727272727273,0.0,0.5416666666666667,0.5,0.5384615384615385,0.45833333333333337,0.4117647058823529,0.3846153846153846,0.5,1.0,0.46153846153846156,0.42105263157894735,0.5,0.5
6.949075521444778,0.49636253724605556,area,100,verloc_aprox,-1,0.5,0.4545454545454546,0.0,0.31034482758620685,0.8,0.4782608695652174,0.4,0.4285714285714286,0.47619047619047616,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.375,0.3571428571428572
6.956348647538579,0.49688204625275567,area,100,verloc_aprox,10,0.2,0.5,0.0,0.41666666666666663,0.8461538461538463,0.4736842105263158,0.43333333333333335,0.47058823529411764,0.5294117647058825,0.8333333333333334,1.0,0.6923076923076923,0.26086956521739135,0.25,0.25
6.960878673658309,0.49720561954702214,mesh,1.5,constant_1.52,30,0.2,0.42307692307692313,0.0,0.4838709677419355,0.75,0.5,0.4375,0.25,0.3571428571428571,0.75,1.0,0.5882352941176471,0.42105263157894735,0.5,0.5
6.960878673658309,0.49720561954702214,mesh,1.5,constant_1.52,20,0.2,0.42307692307692313,0.0,0.4838709677419355,0.75,0.5,0.4375,0.25,0.3571428571428571,0.75,1.0,0.5882352941176471,0.42105263157894735,0.5,0.5
6.960878673658309,0.49720561954702214,mesh,1.5,constant_1.52,-1,0.2,0.42307692307692313,0.0,0.4838709677419355,0.75,0.5,0.4375,0.25,0.3571428571428571,0.75,1.0,0.5882352941176471,0.42105263157894735,0.5,0.5
6.974991576884117,0.4982136840631512,mesh,1.5,constant_1.52,10,0.2,0.42307692307692313,0.0,0.4838709677419355,0.75,0.5,0.4516129032258065,0.25,0.3571428571428571,0.75,1.0,0.5882352941176471,0.42105263157894735,0.5,0.5
7.016593872658783,0.5011852766184844,area,100,verloc_aprox,20,0.4,0.48484848484848486,0.0,0.31034482758620685,0.8333333333333334,0.5,0.4,0.4285714285714286,0.5,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.33333333333333337,0.3571428571428572
7.033199188199189,0.5023713705856563,mesh,1,constant_1.52,10,0.2,0.5405405405405406,0.0,0.4864864864864865,0.5,0.6,0.375,0.42307692307692313,0.6,0.75,0.6666666666666667,0.5714285714285715,0.52,0.5,0.5
7.038210414012164,0.5027293152865833,area,100,verloc_aprox,30,0.4,0.48484848484848486,0.0,0.31034482758620685,0.7894736842105264,0.5,0.4,0.4285714285714286,0.523809523809524,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.375,0.3571428571428572
7.048736729801638,0.5034811949858313,area,100,verloc_aprox,-1,0.4,0.48484848484848486,0.0,0.31034482758620685,0.8,0.5,0.4,0.4285714285714286,0.523809523809524,0.8823529411764706,1.0,0.6666666666666667,0.31999999999999995,0.375,0.3571428571428572
7.05819918819919,0.5041570848713706,mesh,1,constant_1.52,30,0.2,0.5405405405405406,0.0,0.4864864864864865,0.5,0.625,0.375,0.42307692307692313,0.6,0.75,0.6666666666666667,0.5714285714285715,0.52,0.5,0.5
7.05819918819919,0.5041570848713706,mesh,1,constant_1.52,20,0.2,0.5405405405405406,0.0,0.4864864864864865,0.5,0.625,0.375,0.42307692307692313,0.6,0.75,0.6666666666666667,0.5714285714285715,0.52,0.5,0.5
7.05819918819919,0.5041570848713706,mesh,1,constant_1.52,-1,0.2,0.5405405405405406,0.0,0.4864864864864865,0.5,0.625,0.375,0.42307692307692313,0.6,0.75,0.6666666666666667,0.5714285714285715,0.52,0.5,0.5
7.071205789691064,0.505086127835076,area,100,verloc_aprox,10,0,0.5,0.0,0.43999999999999995,0.8461538461538463,0.4444444444444444,0.4193548387096774,0.5294117647058825,0.47058823529411764,0.7272727272727273,1.0,0.8461538461538463,0.34782608695652173,0.25,0.25
7.106874526195012,0.5076338947282152,area,100,verloc_aprox,20,0.3,0.5151515151515151,0.0,0.3448275862068966,0.8333333333333334,0.5,0.4117647058823529,0.47619047619047616,0.55,0.8823529411764706,1.0,0.6111111111111112,0.29166666666666663,0.33333333333333337,0.3571428571428572
7.118672349322504,0.508476596380179,area,300,constant_1.52,10,0,0.5294117647058825,0.0,0.5357142857142857,0.5,0.6666666666666667,0.41666666666666663,0.5789473684210527,0.5,0.5,0.6666666666666667,0.6363636363636365,0.5882352941176471,0.5,0.5
7.122672482316446,0.5087623201654604,mesh,2,constant_1.52,30,0.1,0.7272727272727273,0.0,0.52,0.5,0.5714285714285715,0.45833333333333337,0.4117647058823529,0.3846153846153846,0.6666666666666667,1.0,0.46153846153846156,0.42105263157894735,0.5,0.5
7.122672482316446,0.5087623201654604,mesh,2,constant_1.52,20,0.1,0.7272727272727273,0.0,0.52,0.5,0.5714285714285715,0.45833333333333337,0.4117647058823529,0.3846153846153846,0.6666666666666667,1.0,0.46153846153846156,0.42105263157894735,0.5,0.5
7.122672482316446,0.5087623201654604,mesh,2,constant_1.52,-1,0.1,0.7272727272727273,0.0,0.52,0.5,0.5714285714285715,0.45833333333333337,0.4117647058823529,0.3846153846153846,0.6666666666666667,1.0,0.46153846153846156,0.42105263157894735,0.5,0.5
7.126110115167444,0.5090078653691031,area,100,verloc_aprox,30,0.3,0.5151515151515151,0.0,0.3448275862068966,0.7894736842105264,0.5,0.4117647058823529,0.47619047619047616,0.5714285714285715,0.8823529411764706,1.0,0.6111111111111112,0.29166666666666663,0.375,0.3571428571428572
7.1366364309569175,0.5097597450683513,area,100,verloc_aprox,-1,0.3,0.5151515151515151,0.0,0.3448275862068966,0.8,0.5,0.4117647058823529,0.47619047619047616,0.5714285714285715,0.8823529411764706,1.0,0.6111111111111112,0.29166666666666663,0.375,0.3571428571428572
7.179899184899185,0.5128499417785132,mesh,1,constant_1.52,5,0.2,0.5555555555555556,0.0,0.4864864864864865,0.5,0.6,0.375,0.4,0.6428571428571429,1.0,0.5,0.6,0.52,0.5,0.5
7.218672349322504,0.5156194535230361,area,300,constant_1.52,30,0,0.5294117647058825,0.0,0.5357142857142857,0.5,0.6666666666666667,0.41666666666666663,0.5789473684210527,0.5,0.6,0.6666666666666667,0.6363636363636365,0.5882352941176471,0.5,0.5
7.218672349322504,0.5156194535230361,area,300,constant_1.52,20,0,0.5294117647058825,0.0,0.5357142857142857,0.5,0.6666666666666667,0.41666666666666663,0.5789473684210527,0.5,0.6,0.6666666666666667,0.6363636363636365,0.5882352941176471,0.5,0.5
7.218672349322504,0.5156194535230361,area,300,constant_1.52,-1,0,0.5294117647058825,0.0,0.5357142857142857,0.5,0.6666666666666667,0.41666666666666663,0.5789473684210527,0.5,0.6,0.6666666666666667,0.6363636363636365,0.5882352941176471,0.5,0.5
7.271867372680067,0.5194190980485761,mesh,1.5,constant_1.52,30,0.1,0.4814814814814815,0.0,0.5161290322580645,0.75,0.5,0.4838709677419355,0.3125,0.3571428571428571,0.75,1.0,0.6470588235294118,0.4736842105263158,0.5,0.5
7.271867372680067,0.5194190980485761,mesh,1.5,constant_1.52,20,0.1,0.4814814814814815,0.0,0.5161290322580645,0.75,0.5,0.4838709677419355,0.3125,0.3571428571428571,0.75,1.0,0.6470588235294118,0.4736842105263158,0.5,0.5
7.271867372680067,0.5194190980485761,mesh,1.5,constant_1.52,-1,0.1,0.4814814814814815,0.0,0.5161290322580645,0.75,0.5,0.4838709677419355,0.3125,0.3571428571428571,0.75,1.0,0.6470588235294118,0.4736842105263158,0.5,0.5
7.287996404938131,0.5205711717812951,mesh,1.5,constant_1.52,10,0.1,0.4814814814814815,0.0,0.5161290322580645,0.75,0.5,0.5,0.3125,0.3571428571428571,0.75,1.0,0.6470588235294118,0.4736842105263158,0.5,0.5
7.368456003090891,0.5263182859350637,area,100,verloc_aprox,20,0.2,0.5294117647058825,0.0,0.3793103448275862,0.8235294117647058,0.5,0.47058823529411764,0.47619047619047616,0.6190476190476191,0.8823529411764706,1.0,0.7058823529411765,0.29166666666666663,0.33333333333333337,0.3571428571428572
7.381687053086649,0.5272633609347606,area,100,verloc_aprox,30,0.2,0.5294117647058825,0.0,0.3793103448275862,0.7777777777777778,0.5,0.47058823529411764,0.47619047619047616,0.6363636363636365,0.8823529411764706,1.0,0.7058823529411765,0.29166666666666663,0.375,0.3571428571428572
7.413382959519398,0.5295273542513854,area,100,verloc_aprox,-1,0.2,0.5294117647058825,0.0,0.3793103448275862,0.7894736842105264,0.52,0.47058823529411764,0.47619047619047616,0.6363636363636365,0.8823529411764706,1.0,0.7058823529411765,0.29166666666666663,0.375,0.3571428571428572
7.472275999862206,0.5337339999901577,area,300,verloc_aprox,10,0.7,0.4655172413793104,0.0,0.43103448275862066,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.42307692307692313,0.8,0.8461538461538463,0.6,0.55,0.5,0.25
7.472275999862206,0.5337339999901577,area,300,verloc_aprox,10,0.6,0.4655172413793104,0.0,0.43103448275862066,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.42307692307692313,0.8,0.8461538461538463,0.6,0.55,0.5,0.25
7.480442969009212,0.5343173549292295,area,300,verloc_aprox,10,0.9,0.4736842105263158,0.0,0.43103448275862066,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.42307692307692313,0.8,0.8461538461538463,0.6,0.55,0.5,0.25
7.480442969009212,0.5343173549292295,area,300,verloc_aprox,10,0.8,0.4736842105263158,0.0,0.43103448275862066,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.42307692307692313,0.8,0.8461538461538463,0.6,0.55,0.5,0.25
7.4814708306656446,0.5343907736189747,area,100,verloc_aprox,20,0.1,0.5151515151515151,0.0,0.4137931034482759,0.8125,0.4782608695652174,0.4545454545454546,0.523809523809524,0.6190476190476191,0.8125,1.0,0.8235294117647058,0.31999999999999995,0.33333333333333337,0.375
7.493395493395494,0.5352425352425353,area,100,constant_1.52,30,0.2,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.5384615384615385,0.18181818181818177,0.375,0.6666666666666667,1.0,0.6666666666666667,0.7777777777777778,0.5,0.5
7.493395493395494,0.5352425352425353,area,100,constant_1.52,20,0.2,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.5384615384615385,0.18181818181818177,0.375,0.6666666666666667,1.0,0.6666666666666667,0.7777777777777778,0.5,0.5
7.493395493395494,0.5352425352425353,area,100,constant_1.52,10,0.2,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.5384615384615385,0.18181818181818177,0.375,0.6666666666666667,1.0,0.6666666666666667,0.7777777777777778,0.5,0.5
7.493395493395494,0.5352425352425353,area,100,constant_1.52,-1,0.2,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.5384615384615385,0.18181818181818177,0.375,0.6666666666666667,1.0,0.6666666666666667,0.7777777777777778,0.5,0.5
7.508702177749934,0.5363358698392809,area,100,verloc_aprox,30,0.1,0.5151515151515151,0.0,0.4137931034482759,0.7647058823529412,0.4782608695652174,0.47058823529411764,0.523809523809524,0.6363636363636365,0.8125,1.0,0.8235294117647058,0.31999999999999995,0.375,0.375
7.5494084862505915,0.5392434633036137,area,300,verloc_aprox,10,1,0.4736842105263158,0.0,0.44999999999999996,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.42307692307692313,0.8,0.8461538461538463,0.6,0.55,0.5,0.3
7.554641236046116,0.5396172311461511,mesh,2,verloc_aprox,10,0.7,0.6,0.0,0.5555555555555556,0.8125,0.6744186046511629,0.6046511627906976,0.6458333333333333,0.5,0.6666666666666667,0.8571428571428572,0.5641025641025641,0.5737704918032787,0.0,0.5
7.557402092498442,0.5398144351784601,area,100,verloc_aprox,-1,0.1,0.5151515151515151,0.0,0.4137931034482759,0.7777777777777778,0.5,0.47058823529411764,0.523809523809524,0.6363636363636365,0.8125,1.0,0.8235294117647058,0.31999999999999995,0.375,0.3888888888888889
7.561481181326554,0.5401057986661824,mesh,2,verloc_aprox,10,0.6,0.6,0.0,0.5555555555555556,0.8125,0.6976744186046512,0.5882352941176471,0.6458333333333333,0.5,0.6666666666666667,0.8571428571428572,0.5641025641025641,0.5737704918032787,0.0,0.5
7.581954841461043,0.541568202961503,mesh,2,verloc_aprox,10,1,0.6022727272727273,0.0,0.5609756097560976,0.8125,0.6744186046511629,0.6024096385542169,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5526315789473684,0.5737704918032787,0.0,0.5
7.587614695335365,0.5419724782382404,mesh,2,verloc_aprox,10,0.9,0.6111111111111112,0.0,0.5555555555555556,0.8125,0.6744186046511629,0.6046511627906976,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5526315789473684,0.5737704918032787,0.0,0.5
7.588691133427975,0.5420493666734268,area,300,verloc_aprox,10,0.4,0.49122807017543857,0.0,0.4666666666666667,0.8947368421052632,0.5666666666666667,0.5818181818181819,0.5714285714285715,0.5,0.736842105263158,0.8571428571428572,0.5769230769230769,0.5952380952380953,0.5,0.25
7.59908568049056,0.5427918343207543,mesh,2,verloc_aprox,10,0.8,0.6111111111111112,0.0,0.5555555555555556,0.8125,0.6744186046511629,0.6046511627906976,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5641025641025641,0.5737704918032787,0.0,0.5
7.604612444723526,0.5431866031945376,area,1000,verloc_aprox,5,1,0.6379310344827587,0.0,0.5409836065573771,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.605663847826006,0.5432617034161432,area,1000,verloc_aprox,5,0.4,0.631578947368421,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.61161711690183,0.5436869369215593,area,1000,verloc_aprox,5,0.3,0.631578947368421,0.0,0.5645161290322581,0.7272727272727273,0.7,0.5217391304347826,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.6120159349403425,0.5437154239243102,area,1000,verloc_aprox,5,0.9,0.6379310344827587,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.6120159349403425,0.5437154239243102,area,1000,verloc_aprox,5,0.8,0.6379310344827587,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.6120159349403425,0.5437154239243102,area,1000,verloc_aprox,5,0.7,0.6379310344827587,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.6120159349403425,0.5437154239243102,area,1000,verloc_aprox,5,0.6,0.6379310344827587,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.6120159349403425,0.5437154239243102,area,1000,verloc_aprox,5,0.5,0.6379310344827587,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5319148936170213,0.5151515151515151,0.5806451612903226,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.617665667665667,0.5441189762618335,area,300,verloc_aprox,10,0.5,0.5,0.0,0.4666666666666667,0.9047619047619048,0.5666666666666667,0.5636363636363637,0.5714285714285715,0.46153846153846156,0.8,0.8461538461538463,0.6153846153846154,0.5714285714285715,0.5,0.25
7.624721955611508,0.5446229968293934,area,1000,verloc_aprox,5,0.2,0.631578947368421,0.0,0.5645161290322581,0.7272727272727273,0.7,0.5217391304347826,0.5151515151515151,0.59375,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.33333333333333337,0.5
7.641267695389919,0.5458048353849941,area,1000,verloc_aprox,5,0,0.631578947368421,0.0,0.5483870967741936,0.7272727272727273,0.7,0.5217391304347826,0.5151515151515151,0.59375,0.875,0.8571428571428572,0.23076923076923073,0.5833333333333333,0.3571428571428572,0.5
7.648531479421033,0.5463236771015023,area,1000,verloc_aprox,5,0.1,0.631578947368421,0.0,0.5645161290322581,0.7272727272727273,0.7,0.5217391304347826,0.5151515151515151,0.59375,0.875,0.8571428571428572,0.23076923076923073,0.574468085106383,0.3571428571428572,0.5
7.656612958722409,0.5469009256230293,mesh,2,verloc_aprox,10,0.5,0.6111111111111112,0.0,0.5555555555555556,0.8235294117647058,0.7045454545454546,0.5882352941176471,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5641025641025641,0.6065573770491803,0.0,0.5
7.684755877314862,0.5489111340939187,area,300,verloc_aprox,10,0.3,0.5344827586206897,0.0,0.4833333333333333,0.8888888888888888,0.5666666666666667,0.6,0.5714285714285715,0.5,0.736842105263158,0.8571428571428572,0.5769230769230769,0.6190476190476191,0.5,0.25
7.692163036146274,0.549440216867591,mesh,2,verloc_aprox,10,0.4,0.6222222222222222,0.0,0.580246913580247,0.8235294117647058,0.6818181818181819,0.5882352941176471,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5641025641025641,0.6290322580645161,0.0,0.5
7.71315227912851,0.5509394485091793,mesh,1,constant_1.52,5,0,0.6666666666666667,0.0,0.5945945945945946,0.8,0.6428571428571429,0.4838709677419355,0.4,0.7142857142857143,0.6666666666666667,0.5,0.6842105263157895,0.56,0.5,0.5
7.732405533063428,0.552314680933102,mesh,1.5,constant_1.52,5,0,0.5769230769230769,0.0,0.6333333333333334,0.6666666666666667,0.5625,0.5,0.19999999999999996,0.33333333333333337,1.0,1.0,0.7333333333333334,0.5263157894736843,0.5,0.5
7.739441166220105,0.5528172261585789,mesh,2,verloc_aprox,10,0.3,0.6153846153846154,0.0,0.5925925925925926,0.8235294117647058,0.6818181818181819,0.5882352941176471,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5897435897435899,0.6451612903225806,0.0,0.5
7.741683014474435,0.5529773581767454,area,300,verloc_aprox,10,0.2,0.5172413793103448,0.0,0.4918032786885246,0.8888888888888888,0.5666666666666667,0.5892857142857143,0.5714285714285715,0.5384615384615385,0.7777777777777778,0.8666666666666667,0.5555555555555556,0.627906976744186,0.5,0.25
7.757443561034093,0.5541031115024352,mesh,2,verloc_aprox,10,0.2,0.6086956521739131,0.0,0.617283950617284,0.8235294117647058,0.6818181818181819,0.5882352941176471,0.6458333333333333,0.5,0.7,0.8571428571428572,0.5897435897435899,0.6451612903225806,0.0,0.5
7.766250000000001,0.5547321428571429,mesh,1,constant_1.52,5,0.1,0.5714285714285715,0.0,0.5428571428571429,0.75,0.6,0.40625,0.4,0.7857142857142858,1.0,0.5,0.65,0.56,0.5,0.5
7.776045999916969,0.5554318571369263,mesh,1,constant_1.52,10,0,0.6756756756756757,0.0,0.5945945945945946,0.8,0.6666666666666667,0.4838709677419355,0.4,0.7142857142857143,0.5,0.6666666666666667,0.7142857142857143,0.56,0.5,0.5
7.796879333250301,0.5569199523750216,mesh,1,constant_1.52,30,0,0.6756756756756757,0.0,0.5945945945945946,0.8,0.6875,0.4838709677419355,0.4,0.7142857142857143,0.5,0.6666666666666667,0.7142857142857143,0.56,0.5,0.5
7.796879333250301,0.5569199523750216,mesh,1,constant_1.52,20,0,0.6756756756756757,0.0,0.5945945945945946,0.8,0.6875,0.4838709677419355,0.4,0.7142857142857143,0.5,0.6666666666666667,0.7142857142857143,0.56,0.5,0.5
7.796879333250301,0.5569199523750216,mesh,1,constant_1.52,-1,0,0.6756756756756757,0.0,0.5945945945945946,0.8,0.6875,0.4838709677419355,0.4,0.7142857142857143,0.5,0.6666666666666667,0.7142857142857143,0.56,0.5,0.5
7.842540792540793,0.5601814851814853,area,100,constant_1.52,30,0.1,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.6153846153846154,0.18181818181818177,0.625,0.6666666666666667,1.0,0.6666666666666667,0.8,0.5,0.5
7.842540792540793,0.5601814851814853,area,100,constant_1.52,20,0.1,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.6153846153846154,0.18181818181818177,0.625,0.6666666666666667,1.0,0.6666666666666667,0.8,0.5,0.5
7.842540792540793,0.5601814851814853,area,100,constant_1.52,10,0.1,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.6153846153846154,0.18181818181818177,0.625,0.6666666666666667,1.0,0.6666666666666667,0.8,0.5,0.5
7.842540792540793,0.5601814851814853,area,100,constant_1.52,-1,0.1,0.6923076923076923,0.0,0.6363636363636365,0.33333333333333337,0.625,0.6153846153846154,0.18181818181818177,0.625,0.6666666666666667,1.0,0.6666666666666667,0.8,0.5,0.5
7.84319366469161,0.5602281189065436,area,300,verloc_aprox,10,0.1,0.5333333333333333,0.0,0.5,0.8947368421052632,0.5806451612903226,0.5892857142857143,0.5862068965517242,0.5384615384615385,0.7777777777777778,0.8666666666666667,0.5714285714285715,0.6046511627906976,0.5,0.3
7.886643038421977,0.5633316456015697,mesh,2,verloc_aprox,10,0.1,0.6153846153846154,0.0,0.6296296296296298,0.8235294117647058,0.6818181818181819,0.5882352941176471,0.6458333333333333,0.5666666666666667,0.7,0.875,0.6153846153846154,0.6451612903225806,0.0,0.5
7.893350391816379,0.5638107422725986,area,100,verloc_aprox,20,0,0.53125,0.0,0.5161290322580645,0.8888888888888888,0.5652173913043479,0.48571428571428577,0.55,0.5714285714285715,0.8125,1.0,0.8888888888888888,0.375,0.33333333333333337,0.375
7.9210729548229555,0.5657909253444968,mesh,1,constant_1.52,10,0.1,0.5555555555555556,0.0,0.5428571428571429,0.75,0.6,0.40625,0.42307692307692313,0.75,1.0,0.6666666666666667,0.6666666666666667,0.56,0.5,0.5
7.931354756936608,0.5665253397811864,area,300,verloc_aprox,20,0.6,0.4769230769230769,0.0,0.467741935483871,0.9230769230769231,0.6111111111111112,0.5714285714285715,0.5882352941176471,0.4666666666666667,0.84,0.8947368421052632,0.6206896551724138,0.5957446808510639,0.5,0.375
7.9316893646777045,0.5665492403341218,area,300,verloc_aprox,20,0.9,0.484375,0.0,0.467741935483871,0.9230769230769231,0.6111111111111112,0.5789473684210527,0.5882352941176471,0.4666666666666667,0.84,0.8888888888888888,0.6206896551724138,0.5869565217391305,0.5,0.375
7.9316893646777045,0.5665492403341218,area,300,verloc_aprox,20,0.8,0.484375,0.0,0.467741935483871,0.9230769230769231,0.6111111111111112,0.5789473684210527,0.5882352941176471,0.4666666666666667,0.84,0.8888888888888888,0.6206896551724138,0.5869565217391305,0.5,0.375
7.938873553929089,0.5670623967092207,area,300,verloc_aprox,20,0.7,0.4769230769230769,0.0,0.467741935483871,0.9230769230769231,0.6111111111111112,0.5789473684210527,0.5882352941176471,0.4666666666666667,0.84,0.8947368421052632,0.6206896551724138,0.5957446808510639,0.5,0.375
7.946029070077652,0.5675735050055466,area,300,verloc_aprox,20,1,0.4920634920634921,0.0,0.484375,0.9230769230769231,0.6111111111111112,0.5689655172413794,0.5882352941176471,0.4666666666666667,0.84,0.8888888888888888,0.6206896551724138,0.5869565217391305,0.5,0.375
7.946072954822956,0.5675766396302111,mesh,1,constant_1.52,30,0.1,0.5555555555555556,0.0,0.5428571428571429,0.75,0.625,0.40625,0.42307692307692313,0.75,1.0,0.6666666666666667,0.6666666666666667,0.56,0.5,0.5
7.946072954822956,0.5675766396302111,mesh,1,constant_1.52,20,0.1,0.5555555555555556,0.0,0.5428571428571429,0.75,0.625,0.40625,0.42307692307692313,0.75,1.0,0.6666666666666667,0.6666666666666667,0.56,0.5,0.5
7.946072954822956,0.5675766396302111,mesh,1,constant_1.52,-1,0.1,0.5555555555555556,0.0,0.5428571428571429,0.75,0.625,0.40625,0.42307692307692313,0.75,1.0,0.6666666666666667,0.6666666666666667,0.56,0.5,0.5
7.963533120182737,0.568823794298767,area,500,verloc_aprox,10,0.7,0.5714285714285715,0.0,0.5454545454545455,0.8695652173913044,0.6216216216216216,0.5873015873015873,0.5454545454545455,0.4871794871794872,0.8333333333333334,0.8823529411764706,0.6666666666666667,0.5892857142857143,0.375,0.3888888888888889
7.971541586811893,0.569395827629421,area,500,verloc_aprox,10,0.6,0.5714285714285715,0.0,0.5538461538461539,0.8695652173913044,0.6216216216216216,0.5873015873015873,0.5454545454545455,0.4871794871794872,0.8333333333333334,0.8823529411764706,0.6551724137931034,0.5892857142857143,0.375,0.4
7.972538697938315,0.5694670498527368,area,500,verloc_aprox,10,1,0.5818181818181819,0.0,0.5454545454545455,0.8695652173913044,0.6216216216216216,0.5873015873015873,0.53125,0.5,0.8333333333333334,0.8823529411764706,0.6666666666666667,0.5892857142857143,0.375,0.3888888888888889
7.986562902143159,0.5704687787245113,area,300,verloc_aprox,10,0,0.5593220338983051,0.0,0.5,0.9130434782608696,0.6,0.6181818181818182,0.6,0.5769230769230769,0.7647058823529412,0.8571428571428572,0.5925925925925926,0.6046511627906976,0.5,0.3
7.98674324339286,0.5704816602423471,area,500,verloc_aprox,10,0.9,0.5818181818181819,0.0,0.5454545454545455,0.8695652173913044,0.6216216216216216,0.5873015873015873,0.5454545454545455,0.5,0.8333333333333334,0.8823529411764706,0.6666666666666667,0.5892857142857143,0.375,0.3888888888888889
