,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
674,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.8_1.0_0_root_servers_G.json
675,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.8_1.0_0_root_servers_G.json
676,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.8_1.0_0_root_servers_G.json
677,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.8_1.0_0_root_servers_G.json
678,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.8_1.0_0_root_servers_G.json
679,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.8_1.0_0_root_servers_G.json
680,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.8_1.0_0_root_servers_G.json
681,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.8_1.0_0_root_servers_G.json
682,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.8_1.0_0_root_servers_G.json
683,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.8_1.0_0_root_servers_G.json
684,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.8_1.0_0_root_servers_G.json
685,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.8_1.0_0_root_servers_G.json
686,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_1.0_0_root_servers_G.json
687,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.9_1.0_0_root_servers_G.json
688,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.9_1.0_0_root_servers_G.json
689,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.9_1.0_0_root_servers_G.json
690,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.9_1.0_0_root_servers_G.json
691,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.9_1.0_0_root_servers_G.json
692,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.9_1.0_0_root_servers_G.json
693,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_1.0_0_root_servers_G.json
694,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.9_1.0_0_root_servers_G.json
695,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.9_1.0_0_root_servers_G.json
696,192.112.36.4,North-Central_100.json,area,100.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.9_1.0_0_root_servers_G.json
697,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.9_1.0_0_root_servers_G.json
698,192.112.36.4,North-Central_300.json,area,300.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.9_1.0_0_root_servers_G.json
699,192.112.36.4,North-Central_500.json,area,500.0,1.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.9_1.0_0_root_servers_G.json
700,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_1.0_1.0_0_root_servers_G.json
701,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_1.0_1.0_0_root_servers_G.json
702,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_1.0_1.0_0_root_servers_G.json
703,192.112.36.4,North-Central_100.json,area,100.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_1.0_1.0_0_root_servers_G.json
704,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_1.0_1.0_0_root_servers_G.json
705,192.112.36.4,North-Central_300.json,area,300.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_1.0_1.0_0_root_servers_G.json
706,192.112.36.4,North-Central_500.json,area,500.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_1.0_1.0_0_root_servers_G.json
707,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_1.0_1.0_0_root_servers_G.json
708,192.112.36.4,North-Central-section_1.json,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_1.0_1.0_0_root_servers_G.json
709,192.112.36.4,North-Central-section_2.json,mesh,2.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_1.0_1.0_0_root_servers_G.json
710,192.112.36.4,North-Central_100.json,area,100.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_1.0_1.0_0_root_servers_G.json
711,192.112.36.4,North-Central_1000.json,area,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_1.0_1.0_0_root_servers_G.json
712,192.112.36.4,North-Central_300.json,area,300.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_1.0_1.0_0_root_servers_G.json
713,192.112.36.4,North-Central_500.json,area,500.0,1.0,1.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_1.0_1.0_0_root_servers_G.json
714,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.0_5.0_0_root_servers_G.json
715,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.0_5.0_0_root_servers_G.json
716,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.0_5.0_0_root_servers_G.json
717,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.0_5.0_0_root_servers_G.json
718,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.0_5.0_0_root_servers_G.json
719,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.0_5.0_0_root_servers_G.json
720,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.0_5.0_0_root_servers_G.json
721,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.0_5.0_0_root_servers_G.json
722,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.0_5.0_0_root_servers_G.json
723,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.0_5.0_0_root_servers_G.json
724,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.0_5.0_0_root_servers_G.json
725,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.0_5.0_0_root_servers_G.json
726,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.0_5.0_0_root_servers_G.json
727,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.0_5.0_0_root_servers_G.json
728,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_5.0_0_root_servers_G.json
729,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.1_5.0_0_root_servers_G.json
730,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.1_5.0_0_root_servers_G.json
731,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.1_5.0_0_root_servers_G.json
732,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.1_5.0_0_root_servers_G.json
733,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.1_5.0_0_root_servers_G.json
734,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.1_5.0_0_root_servers_G.json
735,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_5.0_0_root_servers_G.json
736,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.1_5.0_0_root_servers_G.json
737,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.1_5.0_0_root_servers_G.json
738,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.1_5.0_0_root_servers_G.json
739,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.1_5.0_0_root_servers_G.json
740,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.1_5.0_0_root_servers_G.json
741,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.1_5.0_0_root_servers_G.json
742,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.2_5.0_0_root_servers_G.json
743,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.2_5.0_0_root_servers_G.json
744,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.2_5.0_0_root_servers_G.json
745,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.2_5.0_0_root_servers_G.json
746,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.2_5.0_0_root_servers_G.json
747,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.2_5.0_0_root_servers_G.json
748,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.2_5.0_0_root_servers_G.json
749,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.2_5.0_0_root_servers_G.json
750,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.2_5.0_0_root_servers_G.json
751,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.2_5.0_0_root_servers_G.json
752,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.2_5.0_0_root_servers_G.json
753,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.2_5.0_0_root_servers_G.json
754,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.2_5.0_0_root_servers_G.json
755,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.2_5.0_0_root_servers_G.json
756,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_5.0_0_root_servers_G.json
757,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.3_5.0_0_root_servers_G.json
758,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.3_5.0_0_root_servers_G.json
759,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.3_5.0_0_root_servers_G.json
760,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.3_5.0_0_root_servers_G.json
761,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.3_5.0_0_root_servers_G.json
762,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.3_5.0_0_root_servers_G.json
763,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_5.0_0_root_servers_G.json
764,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.3_5.0_0_root_servers_G.json
765,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.3_5.0_0_root_servers_G.json
766,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.3_5.0_0_root_servers_G.json
767,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.3_5.0_0_root_servers_G.json
768,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.3_5.0_0_root_servers_G.json
769,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.3_5.0_0_root_servers_G.json
770,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_5.0_0_root_servers_G.json
771,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.4_5.0_0_root_servers_G.json
772,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.4_5.0_0_root_servers_G.json
773,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.4_5.0_0_root_servers_G.json
774,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.4_5.0_0_root_servers_G.json
775,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.4_5.0_0_root_servers_G.json
776,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.4_5.0_0_root_servers_G.json
777,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_5.0_0_root_servers_G.json
778,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.4_5.0_0_root_servers_G.json
779,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.4_5.0_0_root_servers_G.json
780,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.4_5.0_0_root_servers_G.json
781,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.4_5.0_0_root_servers_G.json
782,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.4_5.0_0_root_servers_G.json
783,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.4_5.0_0_root_servers_G.json
784,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_5.0_0_root_servers_G.json
785,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.5_5.0_0_root_servers_G.json
786,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.5_5.0_0_root_servers_G.json
787,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.5_5.0_0_root_servers_G.json
788,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.5_5.0_0_root_servers_G.json
789,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.5_5.0_0_root_servers_G.json
790,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.5_5.0_0_root_servers_G.json
791,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_5.0_0_root_servers_G.json
792,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.5_5.0_0_root_servers_G.json
793,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.5_5.0_0_root_servers_G.json
794,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.5_5.0_0_root_servers_G.json
795,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.5_5.0_0_root_servers_G.json
796,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.5_5.0_0_root_servers_G.json
797,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.5_5.0_0_root_servers_G.json
798,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_5.0_0_root_servers_G.json
799,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.6_5.0_0_root_servers_G.json
800,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.6_5.0_0_root_servers_G.json
801,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.6_5.0_0_root_servers_G.json
802,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.6_5.0_0_root_servers_G.json
803,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.6_5.0_0_root_servers_G.json
804,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.6_5.0_0_root_servers_G.json
805,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_5.0_0_root_servers_G.json
806,192.112.36.4,North-Central-section_1.json,mesh,1.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.6_5.0_0_root_servers_G.json
807,192.112.36.4,North-Central-section_2.json,mesh,2.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.6_5.0_0_root_servers_G.json
808,192.112.36.4,North-Central_100.json,area,100.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.6_5.0_0_root_servers_G.json
809,192.112.36.4,North-Central_1000.json,area,1000.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.6_5.0_0_root_servers_G.json
810,192.112.36.4,North-Central_300.json,area,300.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.6_5.0_0_root_servers_G.json
811,192.112.36.4,North-Central_500.json,area,500.0,5.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.6_5.0_0_root_servers_G.json
812,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,5.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.7_5.0_0_root_servers_G.json
