,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
222,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.2,0.2903225806451613,0.3428571428571428,0.6545454545454545,0.45,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.2_30.0_0_cloudfare_servers_europe.json
223,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.3,0.3032786885245901,0.3557692307692308,0.6727272727272727,0.4654088050314465,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.3_30.0_0_cloudfare_servers_europe.json
224,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.4,0.3166666666666666,0.3689320388349514,0.6909090909090909,0.4810126582278481,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.4_30.0_0_cloudfare_servers_europe.json
225,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.5,0.3166666666666666,0.3689320388349514,0.6909090909090909,0.4810126582278481,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.5_30.0_0_cloudfare_servers_europe.json
226,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.6,0.3277310924369748,0.3786407766990291,0.7090909090909091,0.4936708860759494,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.6_30.0_0_cloudfare_servers_europe.json
227,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.7,0.3389830508474576,0.3883495145631068,0.7272727272727273,0.5063291139240507,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.7_30.0_0_cloudfare_servers_europe.json
228,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.8,0.3277310924369748,0.3786407766990291,0.7090909090909091,0.4936708860759494,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.8_30.0_0_cloudfare_servers_europe.json
229,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,0.9,0.3305084745762712,0.3823529411764705,0.7090909090909091,0.4968152866242039,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_0.9_30.0_0_cloudfare_servers_europe.json
230,104.16.123.96,North-Central-section_2.json,mesh,2.0,30.0,1.0,0.3362068965517241,0.39,0.7090909090909091,0.5032258064516129,verloc_aprox,55,104.16.123.96_North-Central-section_2_52673518_1.0_30.0_0_cloudfare_servers_europe.json
231,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.0,0.2307692307692307,0.46875,0.3125,0.375,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_-1.0_0_cloudfare_servers_europe.json
232,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.1,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_-1.0_0_cloudfare_servers_europe.json
233,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.2,0.2424242424242424,0.4705882352941176,0.3333333333333333,0.3902439024390243,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_-1.0_0_cloudfare_servers_europe.json
234,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.3,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_-1.0_0_cloudfare_servers_europe.json
235,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.4,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_-1.0_0_cloudfare_servers_europe.json
236,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.5,0.2857142857142857,0.5454545454545454,0.375,0.4444444444444444,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_-1.0_0_cloudfare_servers_europe.json
237,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.6,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_-1.0_0_cloudfare_servers_europe.json
238,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.7,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_-1.0_0_cloudfare_servers_europe.json
239,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.8,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_-1.0_0_cloudfare_servers_europe.json
240,104.16.123.96,North-Central_100.json,area,100.0,-1.0,0.9,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_-1.0_0_cloudfare_servers_europe.json
241,104.16.123.96,North-Central_100.json,area,100.0,-1.0,1.0,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_-1.0_0_cloudfare_servers_europe.json
242,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_0.5_0_cloudfare_servers_europe.json
243,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.1,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_0.5_0_cloudfare_servers_europe.json
244,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.2,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_0.5_0_cloudfare_servers_europe.json
245,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_0.5_0_cloudfare_servers_europe.json
246,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_0.5_0_cloudfare_servers_europe.json
247,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_0.5_0_cloudfare_servers_europe.json
248,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_0.5_0_cloudfare_servers_europe.json
249,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_0.5_0_cloudfare_servers_europe.json
250,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_0.5_0_cloudfare_servers_europe.json
251,104.16.123.96,North-Central_100.json,area,100.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_0.5_0_cloudfare_servers_europe.json
252,104.16.123.96,North-Central_100.json,area,100.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_0.5_0_cloudfare_servers_europe.json
253,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_1.0_0_cloudfare_servers_europe.json
254,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_1.0_0_cloudfare_servers_europe.json
255,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_1.0_0_cloudfare_servers_europe.json
256,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_1.0_0_cloudfare_servers_europe.json
257,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_1.0_0_cloudfare_servers_europe.json
258,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_1.0_0_cloudfare_servers_europe.json
259,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_1.0_0_cloudfare_servers_europe.json
260,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_1.0_0_cloudfare_servers_europe.json
261,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_1.0_0_cloudfare_servers_europe.json
262,104.16.123.96,North-Central_100.json,area,100.0,1.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_1.0_0_cloudfare_servers_europe.json
263,104.16.123.96,North-Central_100.json,area,100.0,1.0,1.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_1.0_0_cloudfare_servers_europe.json
264,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.0,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_5.0_0_cloudfare_servers_europe.json
265,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.1,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_5.0_0_cloudfare_servers_europe.json
266,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.2,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_5.0_0_cloudfare_servers_europe.json
267,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.3,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_5.0_0_cloudfare_servers_europe.json
268,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.4,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_5.0_0_cloudfare_servers_europe.json
269,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.5,0.2264150943396226,0.7058823529411765,0.25,0.3692307692307692,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_5.0_0_cloudfare_servers_europe.json
270,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.6,0.2037037037037037,0.6470588235294118,0.2291666666666666,0.3384615384615385,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_5.0_0_cloudfare_servers_europe.json
271,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.7,0.2037037037037037,0.6470588235294118,0.2291666666666666,0.3384615384615385,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_5.0_0_cloudfare_servers_europe.json
272,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.8,0.2037037037037037,0.6470588235294118,0.2291666666666666,0.3384615384615385,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_5.0_0_cloudfare_servers_europe.json
273,104.16.123.96,North-Central_100.json,area,100.0,5.0,0.9,0.2037037037037037,0.6470588235294118,0.2291666666666666,0.3384615384615385,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_5.0_0_cloudfare_servers_europe.json
274,104.16.123.96,North-Central_100.json,area,100.0,5.0,1.0,0.2037037037037037,0.6470588235294118,0.2291666666666666,0.3384615384615385,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_5.0_0_cloudfare_servers_europe.json
275,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.0,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_10.0_0_cloudfare_servers_europe.json
276,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.1,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_10.0_0_cloudfare_servers_europe.json
277,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.2,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_10.0_0_cloudfare_servers_europe.json
278,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.3,0.2295081967213114,0.5185185185185185,0.2916666666666667,0.3733333333333333,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_10.0_0_cloudfare_servers_europe.json
279,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.4,0.25,0.5555555555555556,0.3125,0.3999999999999999,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_10.0_0_cloudfare_servers_europe.json
280,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.5,0.25,0.5555555555555556,0.3125,0.3999999999999999,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_10.0_0_cloudfare_servers_europe.json
281,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.6,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_10.0_0_cloudfare_servers_europe.json
282,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.7,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_10.0_0_cloudfare_servers_europe.json
283,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.8,0.2295081967213114,0.5185185185185185,0.2916666666666667,0.3733333333333333,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_10.0_0_cloudfare_servers_europe.json
284,104.16.123.96,North-Central_100.json,area,100.0,10.0,0.9,0.2295081967213114,0.5185185185185185,0.2916666666666667,0.3733333333333333,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_10.0_0_cloudfare_servers_europe.json
285,104.16.123.96,North-Central_100.json,area,100.0,10.0,1.0,0.2258064516129032,0.5,0.2916666666666667,0.3684210526315789,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_10.0_0_cloudfare_servers_europe.json
286,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.0,0.2307692307692307,0.46875,0.3125,0.375,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_20.0_0_cloudfare_servers_europe.json
287,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.1,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_20.0_0_cloudfare_servers_europe.json
288,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.2,0.2424242424242424,0.4705882352941176,0.3333333333333333,0.3902439024390243,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_20.0_0_cloudfare_servers_europe.json
289,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.3,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_20.0_0_cloudfare_servers_europe.json
290,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.4,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_20.0_0_cloudfare_servers_europe.json
291,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.5,0.2857142857142857,0.5454545454545454,0.375,0.4444444444444444,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_20.0_0_cloudfare_servers_europe.json
292,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.6,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_20.0_0_cloudfare_servers_europe.json
293,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.7,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_20.0_0_cloudfare_servers_europe.json
294,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.8,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_20.0_0_cloudfare_servers_europe.json
295,104.16.123.96,North-Central_100.json,area,100.0,20.0,0.9,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_20.0_0_cloudfare_servers_europe.json
296,104.16.123.96,North-Central_100.json,area,100.0,20.0,1.0,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_20.0_0_cloudfare_servers_europe.json
297,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.0,0.2307692307692307,0.46875,0.3125,0.375,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.0_30.0_0_cloudfare_servers_europe.json
298,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.1,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.1_30.0_0_cloudfare_servers_europe.json
299,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.2,0.2424242424242424,0.4705882352941176,0.3333333333333333,0.3902439024390243,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.2_30.0_0_cloudfare_servers_europe.json
300,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.3,0.2461538461538461,0.4848484848484848,0.3333333333333333,0.3950617283950617,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.3_30.0_0_cloudfare_servers_europe.json
301,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.4,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.4_30.0_0_cloudfare_servers_europe.json
302,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.5,0.2857142857142857,0.5454545454545454,0.375,0.4444444444444444,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.5_30.0_0_cloudfare_servers_europe.json
303,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.6,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.6_30.0_0_cloudfare_servers_europe.json
304,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.7,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.7_30.0_0_cloudfare_servers_europe.json
305,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.8,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.8_30.0_0_cloudfare_servers_europe.json
306,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.9,0.265625,0.5151515151515151,0.3541666666666667,0.419753086419753,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_0.9_30.0_0_cloudfare_servers_europe.json
307,104.16.123.96,North-Central_100.json,area,100.0,30.0,1.0,0.2615384615384615,0.5,0.3541666666666667,0.4146341463414634,verloc_aprox,55,104.16.123.96_North-Central_100_52452353_1.0_30.0_0_cloudfare_servers_europe.json
308,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.0,0.2129629629629629,0.2421052631578947,0.6388888888888888,0.3511450381679389,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.0_-1.0_0_cloudfare_servers_europe.json
309,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.1,0.2358490566037736,0.2631578947368421,0.6944444444444444,0.381679389312977,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.1_-1.0_0_cloudfare_servers_europe.json
310,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.2,0.238095238095238,0.2659574468085106,0.6944444444444444,0.3846153846153846,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.2_-1.0_0_cloudfare_servers_europe.json
311,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.3,0.2476190476190476,0.2736842105263158,0.7222222222222222,0.3969465648854962,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.3_-1.0_0_cloudfare_servers_europe.json
312,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.4,0.2596153846153846,0.2842105263157894,0.75,0.4122137404580153,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.4_-1.0_0_cloudfare_servers_europe.json
313,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.5,0.2692307692307692,0.2916666666666667,0.7777777777777778,0.4242424242424242,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.5_-1.0_0_cloudfare_servers_europe.json
314,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.6,0.2718446601941747,0.2947368421052631,0.7777777777777778,0.4274809160305343,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.6_-1.0_0_cloudfare_servers_europe.json
315,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.7,0.2718446601941747,0.2947368421052631,0.7777777777777778,0.4274809160305343,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.7_-1.0_0_cloudfare_servers_europe.json
316,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.8,0.2718446601941747,0.2947368421052631,0.7777777777777778,0.4274809160305343,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.8_-1.0_0_cloudfare_servers_europe.json
317,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.9,0.2718446601941747,0.2947368421052631,0.7777777777777778,0.4274809160305343,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.9_-1.0_0_cloudfare_servers_europe.json
318,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,1.0,0.2718446601941747,0.2947368421052631,0.7777777777777778,0.4274809160305343,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_1.0_-1.0_0_cloudfare_servers_europe.json
319,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.0_0.5_0_cloudfare_servers_europe.json
320,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.1,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.1_0.5_0_cloudfare_servers_europe.json
321,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.2,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.2_0.5_0_cloudfare_servers_europe.json
322,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.3,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.3_0.5_0_cloudfare_servers_europe.json
323,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.4,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.4_0.5_0_cloudfare_servers_europe.json
324,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.5,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.5_0.5_0_cloudfare_servers_europe.json
325,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.6,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.6_0.5_0_cloudfare_servers_europe.json
326,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.7,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.7_0.5_0_cloudfare_servers_europe.json
327,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.8,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.8_0.5_0_cloudfare_servers_europe.json
328,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.9,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.9_0.5_0_cloudfare_servers_europe.json
329,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,1.0,0.0,0.0,0.0,0.0,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_1.0_0.5_0_cloudfare_servers_europe.json
330,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.0,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.0_1.0_0_cloudfare_servers_europe.json
331,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.1,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.1_1.0_0_cloudfare_servers_europe.json
332,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.2,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.2_1.0_0_cloudfare_servers_europe.json
333,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.3,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.3_1.0_0_cloudfare_servers_europe.json
334,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.4,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.4_1.0_0_cloudfare_servers_europe.json
335,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.5,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.5_1.0_0_cloudfare_servers_europe.json
336,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.6,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.6_1.0_0_cloudfare_servers_europe.json
337,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.7,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.7_1.0_0_cloudfare_servers_europe.json
338,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.8,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.8_1.0_0_cloudfare_servers_europe.json
339,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.9,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.9_1.0_0_cloudfare_servers_europe.json
340,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,1.0,0.1025641025641025,1.0,0.1025641025641025,0.1860465116279069,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_1.0_1.0_0_cloudfare_servers_europe.json
341,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.0,0.2916666666666667,0.3684210526315789,0.5833333333333334,0.4516129032258065,verloc_aprox,55,104.16.123.96_North-Central_1000_52452489_0.0_5.0_0_cloudfare_servers_europe.json
